   No.   File  Line   Col. Cls.  Mthd.  Rep.  Tok.     Text
 57442    78  1114    13    78  1336     0      19  return
 57443    78  1114    20    78  1336     0      43  false
 57444    78  1114    25    78  1336     0     102  ;
 57445    78  1115     9    78  1336     0     111  ShortBuffer
 57446    78  1115    21    78  1336     0     111  that
 57447    78  1115    26    78  1336     0      67  =
 57448    78  1115    28    78  1336     0      59  (
 57449    78  1115    29    78  1336     0     111  ShortBuffer
 57450    78  1115    40    78  1336     0      60  )
 57451    78  1115    41    78  1336     0     111  ob
 57452    78  1115    43    78  1336     0     102  ;
 57453    78  1116     9    78  1336     0      31  if
 57454    78  1116    12    78  1336     0      59  (
 57455    78  1116    13    78  1336     0     111  this.remaining
 57456    78  1116    27    78  1336     0      59  (
 57457    78  1116    28    78  1336     0      60  )
 57458    78  1116    30    78  1336     0      71  !=
 57459    78  1116    33    78  1336     0     111  that.remaining
 57460    78  1116    47    78  1336     0      59  (
 57461    78  1116    48    78  1336     0      60  )
 57462    78  1116    49    78  1336     0      60  )
 57463    78  1117    13    78  1336     0      19  return
 57464    78  1117    20    78  1336     0      43  false
 57465    78  1117    25    78  1336     0     102  ;
 57466    78  1118     9    78  1336     0      36  int
 57467    78  1118    13    78  1336     0     111  p
 57468    78  1118    15    78  1336     0      67  =
 57469    78  1118    17    78  1336     0     111  this.position
 57470    78  1118    30    78  1336     0      59  (
 57471    78  1118    31    78  1336     0      60  )
 57472    78  1118    32    78  1336     0     102  ;
 57473    78  1119     9    78  1336     0      37  for
 57474    78  1119    13    78  1336     0      59  (
 57475    78  1119    14    78  1336     0      36  int
 57476    78  1119    18    78  1336     0     111  i
 57477    78  1119    20    78  1336     0      67  =
 57478    78  1119    22    78  1336     0     111  this.limit
 57479    78  1119    32    78  1336     0      59  (
 57480    78  1119    33    78  1336     0      60  )
 57481    78  1119    35    78  1336     0      77  -
 57482    78  1119    37    78  1336     0     112  1
 57483    78  1119    38    78  1336     0      66  ,
 57484    78  1119    40    78  1336     0     111  j
 57485    78  1119    42    78  1336     0      67  =
 57486    78  1119    44    78  1336     0     111  that.limit
 57487    78  1119    54    78  1336     0      59  (
 57488    78  1119    55    78  1336     0      60  )
 57489    78  1119    57    78  1336     0      77  -
 57490    78  1119    59    78  1336     0     112  1
 57491    78  1119    60    78  1336     0     102  ;
 57492    78  1119    62    78  1336     0     111  i
 57493    78  1119    64    78  1336     0      88  >=
 57494    78  1119    67    78  1336     0     111  p
 57495    78  1119    68    78  1336     0     102  ;
 57496    78  1119    70    78  1336     0     111  i
 57497    78  1119    71    78  1336     0      79  --
 57498    78  1119    73    78  1336     0      66  ,
 57499    78  1119    75    78  1336     0     111  j
 57500    78  1119    76    78  1336     0      79  --
 57501    78  1119    78    78  1336     0      60  )
 57502    78  1119    80    78  1336     0      63  {
 57503    78  1120    13    78  1336     1      12  short
 57504    78  1120    19    78  1336     1     111  v1
 57505    78  1120    22    78  1336     1      67  =
 57506    78  1120    24    78  1336     1     111  this.get
 57507    78  1120    32    78  1336     1      59  (
 57508    78  1120    33    78  1336     1     111  i
 57509    78  1120    34    78  1336     1      60  )
 57510    78  1120    35    78  1336     1     102  ;
 57511    78  1121    13    78  1336     1      12  short
 57512    78  1121    19    78  1336     1     111  v2
 57513    78  1121    22    78  1336     1      67  =
 57514    78  1121    24    78  1336     1     111  that.get
 57515    78  1121    32    78  1336     1      59  (
 57516    78  1121    33    78  1336     1     111  j
 57517    78  1121    34    78  1336     1      60  )
 57518    78  1121    35    78  1336     1     102  ;
 57519    78  1122    13    78  1336     0      31  if
 57520    78  1122    16    78  1336     0      59  (
 57521    78  1122    17    78  1336     0     111  v1
 57522    78  1122    20    78  1336     0      71  !=
 57523    78  1122    23    78  1336     0     111  v2
 57524    78  1122    25    78  1336     0      60  )
 57525    78  1122    27    78  1336     0      63  {
 57526    78  1123    17    78  1336     0      31  if
 57527    78  1123    20    78  1336     0      59  (
 57528    78  1123    21    78  1336     0      59  (
 57529    78  1123    22    78  1336     0     111  v1
 57530    78  1123    25    78  1336     0      71  !=
 57531    78  1123    28    78  1336     0     111  v1
 57532    78  1123    30    78  1336     0      60  )
 57533    78  1123    32    78  1336     0     101  &&
 57534    78  1123    35    78  1336     0      59  (
 57535    78  1123    36    78  1336     0     111  v2
 57536    78  1123    39    78  1336     0      71  !=
 57537    78  1123    42    78  1336     0     111  v2
 57538    78  1123    44    78  1336     0      60  )
 57539    78  1123    45    78  1336     0      60  )
 57540    78  1124    21    78  1336     0      46  continue
 57541    78  1124    29    78  1336     0     102  ;
 57542    78  1125    17    78  1336     0      19  return
 57543    78  1125    24    78  1336     0      43  false
 57544    78  1125    29    78  1336     0     102  ;
 57545    78  1126    13    78  1336     1      64  }
 57546    78  1127     9    78  1336     1      64  }
 57547    78  1128     9    78  1336     0      19  return
 57548    78  1128    16    78  1336     0      52  true
 57549    78  1128    20    78  1336     0     102  ;
 57550    78  1129     5    78  1336     0      64  }
 57551    78  1129     5    78  1336     0    3108  ENDMETHOD
 57552    78  1129     5    78  1337     0    3109  STARTMETHOD
 57553    78  1143     5    78  1337     0      10  public
 57554    78  1143    12    78  1337     0      36  int
 57555    78  1143    16    78  1337     0     111  compareTo
 57556    78  1143    25    78  1337     0      59  (
 57557    78  1143    26    78  1337     0     111  ShortBuffer
 57558    78  1143    38    78  1337     0     111  that
 57559    78  1143    42    78  1337     0      60  )
 57560    78  1143    44    78  1337     0      63  {
 57561    78  1144     9    78  1337     0      36  int
 57562    78  1144    13    78  1337     0     111  n
 57563    78  1144    15    78  1337     0      67  =
 57564    78  1144    17    78  1337     0     111  this.position
 57565    78  1144    30    78  1337     0      59  (
 57566    78  1144    31    78  1337     0      60  )
 57567    78  1144    33    78  1337     0      74  +
 57568    78  1144    35    78  1337     0     111  Math.min
 57569    78  1144    43    78  1337     0      59  (
 57570    78  1144    44    78  1337     0     111  this.remaining
 57571    78  1144    58    78  1337     0      59  (
 57572    78  1144    59    78  1337     0      60  )
 57573    78  1144    60    78  1337     0      66  ,
 57574    78  1144    62    78  1337     0     111  that.remaining
 57575    78  1144    76    78  1337     0      59  (
 57576    78  1144    77    78  1337     0      60  )
 57577    78  1144    78    78  1337     0      60  )
 57578    78  1144    79    78  1337     0     102  ;
 57579    78  1145     9    78  1337     0      37  for
 57580    78  1145    13    78  1337     0      59  (
 57581    78  1145    14    78  1337     0      36  int
 57582    78  1145    18    78  1337     0     111  i
 57583    78  1145    20    78  1337     0      67  =
 57584    78  1145    22    78  1337     0     111  this.position
 57585    78  1145    35    78  1337     0      59  (
 57586    78  1145    36    78  1337     0      60  )
 57587    78  1145    37    78  1337     0      66  ,
 57588    78  1145    39    78  1337     0     111  j
 57589    78  1145    41    78  1337     0      67  =
 57590    78  1145    43    78  1337     0     111  that.position
 57591    78  1145    56    78  1337     0      59  (
 57592    78  1145    57    78  1337     0      60  )
 57593    78  1145    58    78  1337     0     102  ;
 57594    78  1145    60    78  1337     0     111  i
 57595    78  1145    62    78  1337     0      93  <
 57596    78  1145    64    78  1337     0     111  n
 57597    78  1145    65    78  1337     0     102  ;
 57598    78  1145    67    78  1337     0     111  i
 57599    78  1145    68    78  1337     0      76  ++
 57600    78  1145    70    78  1337     0      66  ,
